File,Mask,Dataset,labels_symmetry
ISIC_0030220.jpg,ISIC_0030220.png,HAM10000,0
ISIC_0028436.jpg,ISIC_0028436.png,HAM10000,0
ISIC_0034032.jpg,ISIC_0034032.png,HAM10000,0
ISIC_0028263.jpg,ISIC_0028263.png,HAM10000,0
ISIC_0029085.jpg,ISIC_0029085.png,HAM10000,2
ISIC_0032840.jpg,ISIC_0032840.png,HAM10000,0
ISIC_0024654.jpg,ISIC_0024654.png,HAM10000,2
ISIC_0033118.jpg,ISIC_0033118.png,HAM10000,1
ISIC_0028111.jpg,ISIC_0028111.png,HAM10000,1
ISIC_0027824.jpg,ISIC_0027824.png,HAM10000,2
ISIC_0034106.jpg,ISIC_0034106.png,HAM10000,0
ISIC_0024653.jpg,ISIC_0024653.png,HAM10000,1
ISIC_0032349.jpg,ISIC_0032349.png,HAM10000,0
ISIC_0031509.jpg,ISIC_0031509.png,HAM10000,0
ISIC_0030949.jpg,ISIC_0030949.png,HAM10000,0
ISIC_0032061.jpg,ISIC_0032061.png,HAM10000,0
ISIC_0029293.jpg,ISIC_0029293.png,HAM10000,2
ISIC_0031098.jpg,ISIC_0031098.png,HAM10000,1
ISIC_0024999.jpg,ISIC_0024999.png,HAM10000,0
ISIC_0026654.jpg,ISIC_0026654.png,HAM10000,0
ISIC_0025238.jpg,ISIC_0025238.png,HAM10000,0
ISIC_0025054.jpg,ISIC_0025054.png,HAM10000,2
ISIC_0033277.jpg,ISIC_0033277.png,HAM10000,1
ISIC_0027159.jpg,ISIC_0027159.png,HAM10000,0
ISIC_0025595.jpg,ISIC_0025595.png,HAM10000,2
ISIC_0025841.jpg,ISIC_0025841.png,HAM10000,2
ISIC_0029199.jpg,ISIC_0029199.png,HAM10000,0
ISIC_0032571.jpg,ISIC_0032571.png,HAM10000,1
ISIC_0031305.jpg,ISIC_0031305.png,HAM10000,1
ISIC_0032768.jpg,ISIC_0032768.png,HAM10000,1
ISIC_0025177.jpg,ISIC_0025177.png,HAM10000,1
ISIC_0028602.jpg,ISIC_0028602.png,HAM10000,0
ISIC_0033139.jpg,ISIC_0033139.png,HAM10000,2
ISIC_0025266.jpg,ISIC_0025266.png,HAM10000,0
ISIC_0030327.jpg,ISIC_0030327.png,HAM10000,0
ISIC_0034181.jpg,ISIC_0034181.png,HAM10000,1
ISIC_0032367.jpg,ISIC_0032367.png,HAM10000,2
ISIC_0025578.jpg,ISIC_0025578.png,HAM10000,1
ISIC_0032042.jpg,ISIC_0032042.png,HAM10000,0
ISIC_0026547.jpg,ISIC_0026547.png,HAM10000,0
ISIC_0030204.jpg,ISIC_0030204.png,HAM10000,2
ISIC_0032076.jpg,ISIC_0032076.png,HAM10000,2
ISIC_0024943.jpg,ISIC_0024943.png,HAM10000,0
ISIC_0026472.jpg,ISIC_0026472.png,HAM10000,1
ISIC_0032118.jpg,ISIC_0032118.png,HAM10000,0
ISIC_0027620.jpg,ISIC_0027620.png,HAM10000,0
ISIC_0029806.jpg,ISIC_0029806.png,HAM10000,2
ISIC_0033445.jpg,ISIC_0033445.png,HAM10000,1
ISIC_0024361.jpg,ISIC_0024361.png,HAM10000,0
ISIC_0027179.jpg,ISIC_0027179.png,HAM10000,0
ISIC_0031419.jpg,ISIC_0031419.png,HAM10000,1
ISIC_0032486.jpg,ISIC_0032486.png,HAM10000,0
ISIC_0024702.jpg,ISIC_0024702.png,HAM10000,0
ISIC_0030334.jpg,ISIC_0030334.png,HAM10000,0
ISIC_0028569.jpg,ISIC_0028569.png,HAM10000,1
ISIC_0032008.jpg,ISIC_0032008.png,HAM10000,0
ISIC_0029669.jpg,ISIC_0029669.png,HAM10000,0
ISIC_0032232.jpg,ISIC_0032232.png,HAM10000,0
ISIC_0029155.jpg,ISIC_0029155.png,HAM10000,0
ISIC_0026892.jpg,ISIC_0026892.png,HAM10000,1
ISIC_0025412.jpg,ISIC_0025412.png,HAM10000,0
ISIC_0029981.jpg,ISIC_0029981.png,HAM10000,2
ISIC_0027716.jpg,ISIC_0027716.png,HAM10000,0
ISIC_0027404.jpg,ISIC_0027404.png,HAM10000,1
ISIC_0026603.jpg,ISIC_0026603.png,HAM10000,1
ISIC_0032348.jpg,ISIC_0032348.png,HAM10000,0
ISIC_0025338.jpg,ISIC_0025338.png,HAM10000,1
ISIC_0032646.jpg,ISIC_0032646.png,HAM10000,0
ISIC_0029894.jpg,ISIC_0029894.png,HAM10000,1
ISIC_0031321.jpg,ISIC_0031321.png,HAM10000,0
ISIC_0026896.jpg,ISIC_0026896.png,HAM10000,0
ISIC_0028759.jpg,ISIC_0028759.png,HAM10000,0
ISIC_0024852.jpg,ISIC_0024852.png,HAM10000,1
ISIC_0031186.jpg,ISIC_0031186.png,HAM10000,0
ISIC_0028527.jpg,ISIC_0028527.png,HAM10000,0
ISIC_0030970.jpg,ISIC_0030970.png,HAM10000,0
ISIC_0030701.jpg,ISIC_0030701.png,HAM10000,1
ISIC_0027778.jpg,ISIC_0027778.png,HAM10000,2
ISIC_0031346.jpg,ISIC_0031346.png,HAM10000,2
ISIC_0024586.jpg,ISIC_0024586.png,HAM10000,1
ISIC_0031137.jpg,ISIC_0031137.png,HAM10000,0
ISIC_0024776.jpg,ISIC_0024776.png,HAM10000,1
ISIC_0024718.jpg,ISIC_0024718.png,HAM10000,2
ISIC_0024544.jpg,ISIC_0024544.png,HAM10000,1
ISIC_0034129.jpg,ISIC_0034129.png,HAM10000,1
ISIC_0027464.jpg,ISIC_0027464.png,HAM10000,0
ISIC_0027820.jpg,ISIC_0027820.png,HAM10000,2
ISIC_0030298.jpg,ISIC_0030298.png,HAM10000,1
ISIC_0032330.jpg,ISIC_0032330.png,HAM10000,2
ISIC_0033478.jpg,ISIC_0033478.png,HAM10000,0
ISIC_0032831.jpg,ISIC_0032831.png,HAM10000,0
ISIC_0024874.jpg,ISIC_0024874.png,HAM10000,1
ISIC_0027669.jpg,ISIC_0027669.png,HAM10000,0
ISIC_0026125.jpg,ISIC_0026125.png,HAM10000,0
ISIC_0033201.jpg,ISIC_0033201.png,HAM10000,0
ISIC_0027958.jpg,ISIC_0027958.png,HAM10000,0
ISIC_0029018.jpg,ISIC_0029018.png,HAM10000,0
ISIC_0028226.jpg,ISIC_0028226.png,HAM10000,1
ISIC_0029536.jpg,ISIC_0029536.png,HAM10000,0
ISIC_0032514.jpg,ISIC_0032514.png,HAM10000,2
ISIC_0034112.jpg,ISIC_0034112.png,HAM10000,0
ISIC_0027678.jpg,ISIC_0027678.png,HAM10000,0
ISIC_0030992.jpg,ISIC_0030992.png,HAM10000,0
ISIC_0033763.jpg,ISIC_0033763.png,HAM10000,2
ISIC_0028616.jpg,ISIC_0028616.png,HAM10000,1
ISIC_0032268.jpg,ISIC_0032268.png,HAM10000,0
ISIC_0030885.jpg,ISIC_0030885.png,HAM10000,0
ISIC_0028418.jpg,ISIC_0028418.png,HAM10000,0
ISIC_0026189.jpg,ISIC_0026189.png,HAM10000,2
ISIC_0027077.jpg,ISIC_0027077.png,HAM10000,1
ISIC_0034009.jpg,ISIC_0034009.png,HAM10000,0
ISIC_0033576.jpg,ISIC_0033576.png,HAM10000,0
ISIC_0031953.jpg,ISIC_0031953.png,HAM10000,0
ISIC_0031983.jpg,ISIC_0031983.png,HAM10000,2
ISIC_0033005.jpg,ISIC_0033005.png,HAM10000,1
ISIC_0026881.jpg,ISIC_0026881.png,HAM10000,0
ISIC_0029898.jpg,ISIC_0029898.png,HAM10000,0
ISIC_0028815.jpg,ISIC_0028815.png,HAM10000,0
ISIC_0031034.jpg,ISIC_0031034.png,HAM10000,1
ISIC_0030295.jpg,ISIC_0030295.png,HAM10000,2
ISIC_0032361.jpg,ISIC_0032361.png,HAM10000,2
ISIC_0025158.jpg,ISIC_0025158.png,HAM10000,2
ISIC_0033669.jpg,ISIC_0033669.png,HAM10000,0
ISIC_0030148.jpg,ISIC_0030148.png,HAM10000,2
ISIC_0031099.jpg,ISIC_0031099.png,HAM10000,1
ISIC_0031787.jpg,ISIC_0031787.png,HAM10000,2
ISIC_0031754.jpg,ISIC_0031754.png,HAM10000,2
ISIC_0028253.jpg,ISIC_0028253.png,HAM10000,2
ISIC_0027067.jpg,ISIC_0027067.png,HAM10000,0
ISIC_0027869.jpg,ISIC_0027869.png,HAM10000,0
ISIC_0032407.jpg,ISIC_0032407.png,HAM10000,2
ISIC_0028447.jpg,ISIC_0028447.png,HAM10000,0
ISIC_0024377.jpg,ISIC_0024377.png,HAM10000,0
ISIC_0025844.jpg,ISIC_0025844.png,HAM10000,0
ISIC_0028518.jpg,ISIC_0028518.png,HAM10000,2
ISIC_0031050.jpg,ISIC_0031050.png,HAM10000,0
ISIC_0031928.jpg,ISIC_0031928.png,HAM10000,2
ISIC_0030755.jpg,ISIC_0030755.png,HAM10000,0
ISIC_0026905.jpg,ISIC_0026905.png,HAM10000,0
ISIC_0026198.jpg,ISIC_0026198.png,HAM10000,2
ISIC_0033810.jpg,ISIC_0033810.png,HAM10000,2
ISIC_0025811.jpg,ISIC_0025811.png,HAM10000,0
ISIC_0033439.jpg,ISIC_0033439.png,HAM10000,2
ISIC_0026818.jpg,ISIC_0026818.png,HAM10000,1
ISIC_0032790.jpg,ISIC_0032790.png,HAM10000,0
ISIC_0030508.jpg,ISIC_0030508.png,HAM10000,0
ISIC_0024325.jpg,ISIC_0024325.png,HAM10000,0
ISIC_0024641.jpg,ISIC_0024641.png,HAM10000,2
ISIC_0030261.jpg,ISIC_0030261.png,HAM10000,1
ISIC_0033047.jpg,ISIC_0033047.png,HAM10000,2
ISIC_0026217.jpg,ISIC_0026217.png,HAM10000,0
ISIC_0031594.jpg,ISIC_0031594.png,HAM10000,0
ISIC_0027744.jpg,ISIC_0027744.png,HAM10000,0
ISIC_0030853.jpg,ISIC_0030853.png,HAM10000,1
ISIC_0029091.jpg,ISIC_0029091.png,HAM10000,2
ISIC_0033949.jpg,ISIC_0033949.png,HAM10000,0
ISIC_0025280.jpg,ISIC_0025280.png,HAM10000,1
ISIC_0024366.jpg,ISIC_0024366.png,HAM10000,1
ISIC_0029897.jpg,ISIC_0029897.png,HAM10000,2
ISIC_0032038.jpg,ISIC_0032038.png,HAM10000,1
ISIC_0033990.jpg,ISIC_0033990.png,HAM10000,2
ISIC_0026917.jpg,ISIC_0026917.png,HAM10000,1
ISIC_0029217.jpg,ISIC_0029217.png,HAM10000,1
ISIC_0030441.jpg,ISIC_0030441.png,HAM10000,0
ISIC_0032332.jpg,ISIC_0032332.png,HAM10000,0
ISIC_0029659.jpg,ISIC_0029659.png,HAM10000,0
ISIC_0031540.jpg,ISIC_0031540.png,HAM10000,1
ISIC_0026515.jpg,ISIC_0026515.png,HAM10000,2
ISIC_0026340.jpg,ISIC_0026340.png,HAM10000,1
ISIC_0027814.jpg,ISIC_0027814.png,HAM10000,1
ISIC_0032734.jpg,ISIC_0032734.png,HAM10000,2
ISIC_0028103.jpg,ISIC_0028103.png,HAM10000,0
ISIC_0029594.jpg,ISIC_0029594.png,HAM10000,2
ISIC_0024773.jpg,ISIC_0024773.png,HAM10000,0
ISIC_0031573.jpg,ISIC_0031573.png,HAM10000,0
ISIC_0027950.jpg,ISIC_0027950.png,HAM10000,0
ISIC_0026269.jpg,ISIC_0026269.png,HAM10000,1
ISIC_0027537.jpg,ISIC_0027537.png,HAM10000,1
ISIC_0030439.jpg,ISIC_0030439.png,HAM10000,0
ISIC_0029807.jpg,ISIC_0029807.png,HAM10000,0
ISIC_0031584.jpg,ISIC_0031584.png,HAM10000,2
ISIC_0031444.jpg,ISIC_0031444.png,HAM10000,0
ISIC_0032234.jpg,ISIC_0032234.png,HAM10000,2
ISIC_0033649.jpg,ISIC_0033649.png,HAM10000,0
ISIC_0031975.jpg,ISIC_0031975.png,HAM10000,0
ISIC_0033772.jpg,ISIC_0033772.png,HAM10000,2
ISIC_0027653.jpg,ISIC_0027653.png,HAM10000,1
ISIC_0033095.jpg,ISIC_0033095.png,HAM10000,0
ISIC_0029365.jpg,ISIC_0029365.png,HAM10000,0
ISIC_0025199.jpg,ISIC_0025199.png,HAM10000,1
ISIC_0031825.jpg,ISIC_0031825.png,HAM10000,0
ISIC_0030290.jpg,ISIC_0030290.png,HAM10000,2
ISIC_0030462.jpg,ISIC_0030462.png,HAM10000,0
ISIC_0029493.jpg,ISIC_0029493.png,HAM10000,2
ISIC_0032019.jpg,ISIC_0032019.png,HAM10000,0
ISIC_0031935.jpg,ISIC_0031935.png,HAM10000,1
ISIC_0028110.jpg,ISIC_0028110.png,HAM10000,0
ISIC_0027763.jpg,ISIC_0027763.png,HAM10000,2
ISIC_0025213.jpg,ISIC_0025213.png,HAM10000,2
ISIC_0030965.jpg,ISIC_0030965.png,HAM10000,0
ISIC_0032429.jpg,ISIC_0032429.png,HAM10000,0
ISIC_0025923.jpg,ISIC_0025923.png,HAM10000,1
ISIC_0027011.jpg,ISIC_0027011.png,HAM10000,2
ISIC_0031123.jpg,ISIC_0031123.png,HAM10000,2
ISIC_0027462.jpg,ISIC_0027462.png,HAM10000,0
ISIC_0026903.jpg,ISIC_0026903.png,HAM10000,0
ISIC_0024892.jpg,ISIC_0024892.png,HAM10000,1
ISIC_0033633.jpg,ISIC_0033633.png,HAM10000,0
ISIC_0024795.jpg,ISIC_0024795.png,HAM10000,0
ISIC_0032109.jpg,ISIC_0032109.png,HAM10000,0
ISIC_0032292.jpg,ISIC_0032292.png,HAM10000,2
ISIC_0027491.jpg,ISIC_0027491.png,HAM10000,1
ISIC_0025911.jpg,ISIC_0025911.png,HAM10000,2
ISIC_0029117.jpg,ISIC_0029117.png,HAM10000,1
ISIC_0026722.jpg,ISIC_0026722.png,HAM10000,0
ISIC_0029413.jpg,ISIC_0029413.png,HAM10000,0
ISIC_0024948.jpg,ISIC_0024948.png,HAM10000,1
ISIC_0032911.jpg,ISIC_0032911.png,HAM10000,0
ISIC_0026357.jpg,ISIC_0026357.png,HAM10000,1
ISIC_0029827.jpg,ISIC_0029827.png,HAM10000,0
ISIC_0026116.jpg,ISIC_0026116.png,HAM10000,2
ISIC_0026042.jpg,ISIC_0026042.png,HAM10000,2
ISIC_0028373.jpg,ISIC_0028373.png,HAM10000,1
ISIC_0028361.jpg,ISIC_0028361.png,HAM10000,0
ISIC_0028239.jpg,ISIC_0028239.png,HAM10000,1
ISIC_0029652.jpg,ISIC_0029652.png,HAM10000,0
ISIC_0024651.jpg,ISIC_0024651.png,HAM10000,2
ISIC_0030279.jpg,ISIC_0030279.png,HAM10000,2
ISIC_0024556.jpg,ISIC_0024556.png,HAM10000,1
ISIC_0028826.jpg,ISIC_0028826.png,HAM10000,1
ISIC_0031870.jpg,ISIC_0031870.png,HAM10000,1
ISIC_0030547.jpg,ISIC_0030547.png,HAM10000,2
ISIC_0033481.jpg,ISIC_0033481.png,HAM10000,0
ISIC_0025287.jpg,ISIC_0025287.png,HAM10000,1
ISIC_0032663.jpg,ISIC_0032663.png,HAM10000,0
ISIC_0026076.jpg,ISIC_0026076.png,HAM10000,1
ISIC_0026244.jpg,ISIC_0026244.png,HAM10000,1
ISIC_0032056.jpg,ISIC_0032056.png,HAM10000,2
ISIC_0029177.jpg,ISIC_0029177.png,HAM10000,2
ISIC_0027188.jpg,ISIC_0027188.png,HAM10000,2
ISIC_0030593.jpg,ISIC_0030593.png,HAM10000,2
ISIC_0029762.jpg,ISIC_0029762.png,HAM10000,2
ISIC_0028458.jpg,ISIC_0028458.png,HAM10000,1
ISIC_0031389.jpg,ISIC_0031389.png,HAM10000,0
ISIC_0030362.jpg,ISIC_0030362.png,HAM10000,1
ISIC_0026792.jpg,ISIC_0026792.png,HAM10000,2
ISIC_0030905.jpg,ISIC_0030905.png,HAM10000,2
ISIC_0027788.jpg,ISIC_0027788.png,HAM10000,0
ISIC_0033295.jpg,ISIC_0033295.png,HAM10000,0
ISIC_0027331.jpg,ISIC_0027331.png,HAM10000,1
ISIC_0028234.jpg,ISIC_0028234.png,HAM10000,1
ISIC_0033950.jpg,ISIC_0033950.png,HAM10000,1
ISIC_0025500.jpg,ISIC_0025500.png,HAM10000,0
ISIC_0026372.jpg,ISIC_0026372.png,HAM10000,0
ISIC_0026107.jpg,ISIC_0026107.png,HAM10000,2
ISIC_0026290.jpg,ISIC_0026290.png,HAM10000,0
ISIC_0024367.jpg,ISIC_0024367.png,HAM10000,1
ISIC_0025448.jpg,ISIC_0025448.png,HAM10000,2
ISIC_0031101.jpg,ISIC_0031101.png,HAM10000,0
ISIC_0033466.jpg,ISIC_0033466.png,HAM10000,1
ISIC_0031162.jpg,ISIC_0031162.png,HAM10000,0
ISIC_0027782.jpg,ISIC_0027782.png,HAM10000,2
ISIC_0032892.jpg,ISIC_0032892.png,HAM10000,0
ISIC_0025475.jpg,ISIC_0025475.png,HAM10000,2
ISIC_0031033.jpg,ISIC_0031033.png,HAM10000,1
ISIC_0034119.jpg,ISIC_0034119.png,HAM10000,0
ISIC_0034247.jpg,ISIC_0034247.png,HAM10000,1
ISIC_0030054.jpg,ISIC_0030054.png,HAM10000,2
ISIC_0025501.jpg,ISIC_0025501.png,HAM10000,0
ISIC_0032727.jpg,ISIC_0032727.png,HAM10000,0
ISIC_0033816.jpg,ISIC_0033816.png,HAM10000,0
ISIC_0026562.jpg,ISIC_0026562.png,HAM10000,2
ISIC_0032208.jpg,ISIC_0032208.png,HAM10000,2
ISIC_0032588.jpg,ISIC_0032588.png,HAM10000,0
ISIC_0029244.jpg,ISIC_0029244.png,HAM10000,1
ISIC_0027448.jpg,ISIC_0027448.png,HAM10000,0
ISIC_0025735.jpg,ISIC_0025735.png,HAM10000,1
ISIC_0025214.jpg,ISIC_0025214.png,HAM10000,0
ISIC_0030167.jpg,ISIC_0030167.png,HAM10000,2
ISIC_0024666.jpg,ISIC_0024666.png,HAM10000,0
ISIC_0033479.jpg,ISIC_0033479.png,HAM10000,0
ISIC_0034213.jpg,ISIC_0034213.png,HAM10000,0
ISIC_0033882.jpg,ISIC_0033882.png,HAM10000,2
ISIC_0033711.jpg,ISIC_0033711.png,HAM10000,1
ISIC_0033146.jpg,ISIC_0033146.png,HAM10000,2
ISIC_0027659.jpg,ISIC_0027659.png,HAM10000,0
ISIC_0029212.jpg,ISIC_0029212.png,HAM10000,0
ISIC_0026178.jpg,ISIC_0026178.png,HAM10000,0
ISIC_0027777.jpg,ISIC_0027777.png,HAM10000,2
ISIC_0033021.jpg,ISIC_0033021.png,HAM10000,1
ISIC_0029046.jpg,ISIC_0029046.png,HAM10000,0
ISIC_0026845.jpg,ISIC_0026845.png,HAM10000,0
ISIC_0028407.jpg,ISIC_0028407.png,HAM10000,0
ISIC_0029709.jpg,ISIC_0029709.png,HAM10000,0
ISIC_0033754.jpg,ISIC_0033754.png,HAM10000,0
ISIC_0028401.jpg,ISIC_0028401.png,HAM10000,1
ISIC_0028442.jpg,ISIC_0028442.png,HAM10000,0
ISIC_0024880.jpg,ISIC_0024880.png,HAM10000,0
ISIC_0029317.jpg,ISIC_0029317.png,HAM10000,1
ISIC_0030872.jpg,ISIC_0030872.png,HAM10000,1
ISIC_0030729.jpg,ISIC_0030729.png,HAM10000,2
ISIC_0028555.jpg,ISIC_0028555.png,HAM10000,0
ISIC_0026631.jpg,ISIC_0026631.png,HAM10000,0
ISIC_0026138.jpg,ISIC_0026138.png,HAM10000,0
ISIC_0024446.jpg,ISIC_0024446.png,HAM10000,0
ISIC_0032386.jpg,ISIC_0032386.png,HAM10000,0
ISIC_0031883.jpg,ISIC_0031883.png,HAM10000,2
ISIC_0025485.jpg,ISIC_0025485.png,HAM10000,0
ISIC_0031520.jpg,ISIC_0031520.png,HAM10000,0
ISIC_0025562.jpg,ISIC_0025562.png,HAM10000,1
ISIC_0025302.jpg,ISIC_0025302.png,HAM10000,0
ISIC_0027492.jpg,ISIC_0027492.png,HAM10000,2
ISIC_0026799.jpg,ISIC_0026799.png,HAM10000,0
ISIC_0026039.jpg,ISIC_0026039.png,HAM10000,1
ISIC_0029382.jpg,ISIC_0029382.png,HAM10000,0
ISIC_0029302.jpg,ISIC_0029302.png,HAM10000,0
ISIC_0032048.jpg,ISIC_0032048.png,HAM10000,0
ISIC_0025273.jpg,ISIC_0025273.png,HAM10000,2
ISIC_0033211.jpg,ISIC_0033211.png,HAM10000,0
ISIC_0027465.jpg,ISIC_0027465.png,HAM10000,0
ISIC_0026106.jpg,ISIC_0026106.png,HAM10000,1
ISIC_0034289.jpg,ISIC_0034289.png,HAM10000,0
ISIC_0031328.jpg,ISIC_0031328.png,HAM10000,2
ISIC_0034218.jpg,ISIC_0034218.png,HAM10000,0
ISIC_0031737.jpg,ISIC_0031737.png,HAM10000,0
ISIC_0032893.jpg,ISIC_0032893.png,HAM10000,2
ISIC_0029759.jpg,ISIC_0029759.png,HAM10000,0
ISIC_0027548.jpg,ISIC_0027548.png,HAM10000,0
ISIC_0029600.jpg,ISIC_0029600.png,HAM10000,2
ISIC_0024881.jpg,ISIC_0024881.png,HAM10000,2
ISIC_0031706.jpg,ISIC_0031706.png,HAM10000,2
ISIC_0028622.jpg,ISIC_0028622.png,HAM10000,0
ISIC_0028910.jpg,ISIC_0028910.png,HAM10000,2
ISIC_0024529.jpg,ISIC_0024529.png,HAM10000,1
ISIC_0033510.jpg,ISIC_0033510.png,HAM10000,0
ISIC_0025023.jpg,ISIC_0025023.png,HAM10000,1
ISIC_0030546.jpg,ISIC_0030546.png,HAM10000,0
ISIC_0027081.jpg,ISIC_0027081.png,HAM10000,1
ISIC_0024453.jpg,ISIC_0024453.png,HAM10000,0
ISIC_0028969.jpg,ISIC_0028969.png,HAM10000,0
ISIC_0028260.jpg,ISIC_0028260.png,HAM10000,2
ISIC_0029406.jpg,ISIC_0029406.png,HAM10000,1
ISIC_0029247.jpg,ISIC_0029247.png,HAM10000,1
ISIC_0030908.jpg,ISIC_0030908.png,HAM10000,1
ISIC_0033360.jpg,ISIC_0033360.png,HAM10000,1
ISIC_0028768.jpg,ISIC_0028768.png,HAM10000,1
ISIC_0025295.jpg,ISIC_0025295.png,HAM10000,0
ISIC_0028930.jpg,ISIC_0028930.png,HAM10000,0
ISIC_0024658.jpg,ISIC_0024658.png,HAM10000,1
ISIC_0029603.jpg,ISIC_0029603.png,HAM10000,0
ISIC_0033010.jpg,ISIC_0033010.png,HAM10000,2
ISIC_0030217.jpg,ISIC_0030217.png,HAM10000,2
ISIC_0025771.jpg,ISIC_0025771.png,HAM10000,1
ISIC_0032201.jpg,ISIC_0032201.png,HAM10000,2
ISIC_0026242.jpg,ISIC_0026242.png,HAM10000,1
ISIC_0032797.jpg,ISIC_0032797.png,HAM10000,0
ISIC_0032796.jpg,ISIC_0032796.png,HAM10000,0
ISIC_0030795.jpg,ISIC_0030795.png,HAM10000,0
ISIC_0028080.jpg,ISIC_0028080.png,HAM10000,2
ISIC_0025994.jpg,ISIC_0025994.png,HAM10000,0
ISIC_0030582.jpg,ISIC_0030582.png,HAM10000,1
ISIC_0024952.jpg,ISIC_0024952.png,HAM10000,0
ISIC_0028276.jpg,ISIC_0028276.png,HAM10000,0
ISIC_0027328.jpg,ISIC_0027328.png,HAM10000,0
ISIC_0032508.jpg,ISIC_0032508.png,HAM10000,0
ISIC_0033130.jpg,ISIC_0033130.png,HAM10000,2
ISIC_0026598.jpg,ISIC_0026598.png,HAM10000,1
ISIC_0031881.jpg,ISIC_0031881.png,HAM10000,1
ISIC_0031349.jpg,ISIC_0031349.png,HAM10000,1
ISIC_0025260.jpg,ISIC_0025260.png,HAM10000,0
ISIC_0030939.jpg,ISIC_0030939.png,HAM10000,2
ISIC_0028995.jpg,ISIC_0028995.png,HAM10000,1
ISIC_0034310.jpg,ISIC_0034310.png,HAM10000,0
ISIC_0027365.jpg,ISIC_0027365.png,HAM10000,0
ISIC_0030317.jpg,ISIC_0030317.png,HAM10000,2
ISIC_0029617.jpg,ISIC_0029617.png,HAM10000,0
ISIC_0027654.jpg,ISIC_0027654.png,HAM10000,2
ISIC_0031010.jpg,ISIC_0031010.png,HAM10000,0
ISIC_0031539.jpg,ISIC_0031539.png,HAM10000,1
ISIC_0031600.jpg,ISIC_0031600.png,HAM10000,1
ISIC_0032664.jpg,ISIC_0032664.png,HAM10000,2
ISIC_0028577.jpg,ISIC_0028577.png,HAM10000,0
ISIC_0028682.jpg,ISIC_0028682.png,HAM10000,2
ISIC_0033708.jpg,ISIC_0033708.png,HAM10000,1
ISIC_0030110.jpg,ISIC_0030110.png,HAM10000,0
ISIC_0031015.jpg,ISIC_0031015.png,HAM10000,0
ISIC_0028950.jpg,ISIC_0028950.png,HAM10000,0
ISIC_0030499.jpg,ISIC_0030499.png,HAM10000,1
ISIC_0025788.jpg,ISIC_0025788.png,HAM10000,1
ISIC_0027621.jpg,ISIC_0027621.png,HAM10000,2
ISIC_0031369.jpg,ISIC_0031369.png,HAM10000,0
ISIC_0032498.jpg,ISIC_0032498.png,HAM10000,2
ISIC_0033562.jpg,ISIC_0033562.png,HAM10000,1
ISIC_0026320.jpg,ISIC_0026320.png,HAM10000,2
ISIC_0026241.jpg,ISIC_0026241.png,HAM10000,2
ISIC_0025380.jpg,ISIC_0025380.png,HAM10000,2
ISIC_0028126.jpg,ISIC_0028126.png,HAM10000,0
ISIC_0030955.jpg,ISIC_0030955.png,HAM10000,1
ISIC_0028119.jpg,ISIC_0028119.png,HAM10000,1
ISIC_0029257.jpg,ISIC_0029257.png,HAM10000,0
ISIC_0028817.jpg,ISIC_0028817.png,HAM10000,2
ISIC_0029005.jpg,ISIC_0029005.png,HAM10000,1
ISIC_0029954.jpg,ISIC_0029954.png,HAM10000,2
ISIC_0025738.jpg,ISIC_0025738.png,HAM10000,1
ISIC_0028962.jpg,ISIC_0028962.png,HAM10000,1
ISIC_0030053.jpg,ISIC_0030053.png,HAM10000,2
ISIC_0028255.jpg,ISIC_0028255.png,HAM10000,1
ISIC_0029100.jpg,ISIC_0029100.png,HAM10000,0
ISIC_0024981.jpg,ISIC_0024981.png,HAM10000,0
ISIC_0025667.jpg,ISIC_0025667.png,HAM10000,1
ISIC_0032953.jpg,ISIC_0032953.png,HAM10000,2
ISIC_0031818.jpg,ISIC_0031818.png,HAM10000,1
ISIC_0026597.jpg,ISIC_0026597.png,HAM10000,2
ISIC_0027500.jpg,ISIC_0027500.png,HAM10000,2
ISIC_0032593.jpg,ISIC_0032593.png,HAM10000,1
ISIC_0030694.jpg,ISIC_0030694.png,HAM10000,0
ISIC_0030930.jpg,ISIC_0030930.png,HAM10000,1
ISIC_0025144.jpg,ISIC_0025144.png,HAM10000,0
ISIC_0027484.jpg,ISIC_0027484.png,HAM10000,0
ISIC_0030359.jpg,ISIC_0030359.png,HAM10000,2
ISIC_0031801.jpg,ISIC_0031801.png,HAM10000,2
ISIC_0028883.jpg,ISIC_0028883.png,HAM10000,0
ISIC_0024505.jpg,ISIC_0024505.png,HAM10000,0
ISIC_0031512.jpg,ISIC_0031512.png,HAM10000,2
ISIC_0031636.jpg,ISIC_0031636.png,HAM10000,2
ISIC_0026221.jpg,ISIC_0026221.png,HAM10000,2
ISIC_0033221.jpg,ISIC_0033221.png,HAM10000,1
ISIC_0033935.jpg,ISIC_0033935.png,HAM10000,2
ISIC_0030844.jpg,ISIC_0030844.png,HAM10000,0
ISIC_0032583.jpg,ISIC_0032583.png,HAM10000,1
ISIC_0031077.jpg,ISIC_0031077.png,HAM10000,0
ISIC_0027213.jpg,ISIC_0027213.png,HAM10000,1
ISIC_0034259.jpg,ISIC_0034259.png,HAM10000,0
ISIC_0029239.jpg,ISIC_0029239.png,HAM10000,0
ISIC_0032315.jpg,ISIC_0032315.png,HAM10000,1
ISIC_0032191.jpg,ISIC_0032191.png,HAM10000,1
